text,start,duration,line_no,midpoint,sentiment-vader,sentiment-textblob,sentiment-vader_norm,sentiment-textblob_norm
when we're at the hotel pier you know,954.24,3.839,263,956.1595,0.0,0.0,-0.9212304745681792,-0.5627969740390222
the spot,955.839,4.8,264,958.239,0.0,0.0,-0.8539562586430903,-0.6855221534628445
yes you're a darling sweetest deal i,958.079,4.961,265,960.5595,0.7579,0.0,-0.7991288850411431,-0.7871950778945876
ever knew,960.639,5.041,266,963.1595,0.0,0.0,-0.7812665152973879,-0.8479069285527898
see you soon,963.04,2.64,267,964.36,0.0,0.0,-0.7780448391626452,-0.8606793689421354
well what about it playing these,967.04,3.52,268,968.8,0.4404,0.0,-0.7527236168123482,-0.8516098291480814
tomorrow morning early,968.48,5.24,269,971.1,0.0,0.1,-0.7349098302047248,-0.8284335137074512
[Music],970.56,3.16,270,972.14,0.0,0.0,-0.7269575841915581,-0.8174086228445937
all right you better tell him,974.24,41.999,271,995.2395,0.4404,0.39285714285714285,-0.6378668892141984,-0.7425087918843721
[Music],982.56,33.679,272,999.3995,0.0,0.0,-0.6314520615360671,-0.7475974146333452
i'll tell her see you later,1017.519,10.08,273,1022.559,0.0,0.0,-0.5659366186217908,-0.7136494994505999
[Music],1024.46,3.139,274,1026.0295,0.0,0.0,-0.5443145595786051,-0.6846642578516817
he's a very nice looking man you'll be,1029.039,4.4,275,1031.239,0.4754,0.78,-0.5055614169314032,-0.6044367389862941
seeing him in rio,1032.079,3.84,276,1033.999,0.0,0.0,-0.48638911486546493,-0.5606476647616031
oh no oh i won't be seeing any men in,1033.439,5.52,277,1036.199,-0.296,0.0,-0.4740405578501162,-0.6279869864871297
rio oh yes you will that's our boss paul,1035.919,5.52,278,1038.679,0.4019,0.0,-0.4650250311876069,-0.735924940617716
prescott,1038.959,2.48,279,1040.199,0.0,0.0,-0.4628898864941738,-0.7834811040553086
did you say anything about the job no,1043.6,6.8,280,1047.0,-0.296,0.0,-0.49838440321307415,-0.755983213103082
no hints no he had some news about your,1046.72,6.56,281,1050.0,-0.0803,0.0,-0.5447933365522571,-0.7717591745607024
father he picked up at the last stop,1050.4,6.96,282,1053.88,-0.296,0.0,-0.6259959111697987,-0.758224989235603
what about him he died this morning,1053.28,4.08,283,1055.32,-0.5574,0.0,-0.6500087040485878,-0.6066659204114807
oh,1061.6,2.16,284,1062.6799999999998,0.0,0.0,-0.7020123063759849,-0.5993447461576078
poison capsule he did it himself yes in,1065.039,6.081,285,1068.0795,-0.2023,0.0,-0.7869951096319378,-0.6178725356673498
his cell,1068.559,2.561,286,1069.8395,0.0,0.0,-0.8065492535638596,-0.6390837154649425
sorry i,1071.28,6.8,287,1074.68,-0.0772,-0.5,-0.8475772017764163,-0.8423988026898142
i don't know why i should feel so bad,1074.32,3.76,288,1076.2,-0.6696,-0.6999999999999998,-0.8894167487708524,-0.9095015956221519
when he told me a few years ago what he,1078.559,4.961,289,1081.0394999999999,0.0,-0.2,-0.9647371670783647,-1.0535120760965315
was everything with the pot i didn't,1081.76,3.76,290,1083.64,0.0,0.0,-0.9603704093327162,-1.0654649025474991
care what happened to me,1083.52,5.76,291,1086.4,0.4939,0.0,-0.9255640359799959,-1.0081803465202435
but now i remember how nice he once was,1085.52,8.96,292,1090.0,0.5719,0.6,-0.8422992175179191,-0.8389428492744129
how nice we both were very nice,1089.28,8.56,293,1093.56,0.7089,0.69,-0.7400962184864898,-0.7276997930583875
it's a very curious feeling as if,1094.48,5.04,294,1097.0,0.5222,-0.13,-0.6472090497426871,-0.701035171109313
something had happened to me and not to,1097.84,3.839,295,1099.7595,0.0,0.0,-0.5851776107199499,-0.529983298326862
him,1099.52,5.519,296,1102.2794999999999,0.0,0.0,-0.5157783584540456,-0.5978011064857063
you see i don't have to hate him anymore,1101.679,8.561,297,1105.9595000000002,0.4585,-0.8,-0.3833184178471614,-0.6994382927304804
or myself we're coming into rio,1105.039,5.201,298,1107.6395,0.0,0.0,-0.345320987614924,-0.7193948716825553
oh yes,1112.4,11.44,299,1118.1200000000001,0.4019,0.0,-0.3787778880202586,-0.6917360060489464
[Music],1127.42,5.22,300,1130.03,0.0,0.0,-0.3554279023730595,-0.6358427696560925
so,1134.84,3.0,301,1136.34,0.0,0.0,-0.39779554350862795,-0.5983604756676524
i wonder if the embassy or someone can,1138.32,3.04,302,1139.84,0.0,0.0,-0.43957854957337944,-0.5452136882920097
get me a maid,1139.84,3.199,303,1141.4395,0.0,0.0,-0.4072492734567735,-0.48341104774247
it's a nice apartment and i don't mind,1141.36,3.439,304,1143.0794999999998,0.4215,0.6,-0.3809574393344999,-0.4189472373239666
dusting and sweeping but i hate cooking,1143.039,2.481,305,1144.2795,-0.7227,-0.8,-0.472076995838524,-0.45339865570632576
i'll ask them,1144.799,2.401,306,1145.9995,0.0,0.0,-0.4899696731784407,-0.555504041430009
and while you're at it find out when i,1145.52,3.279,307,1147.1595,0.0,0.0,-0.5726686469536441,-0.5924961186719626
go to work you know what,1147.2,4.08,308,1149.24,0.0,0.0,-0.5479988171297138,-0.6206090936828405
yes ma'am get out of myself please have,1148.799,3.841,309,1150.7195,0.6124,0.0,-0.47056186728708366,-0.6263282638745301
another drink no thank you i've had,1151.28,3.2,310,1152.8799999999999,-0.2755,0.0,-0.47037754006668486,-0.6282517032354178
enough,1152.64,4.0,311,1154.64,0.0,0.0,-0.5376355970502067,-0.6342804949416966
no true wish concerned well do you hear,1154.48,3.84,312,1156.4,-0.3591,-0.175,-0.6028690593235633,-0.6446086728336393
that,1156.64,3.12,313,1158.2,0.0,0.0,-0.6236568078480903,-0.6569875470936479
i'm practically on the wagon that's,1158.32,3.12,314,1159.8799999999999,0.0,0.0,-0.6213872502479965,-0.6678335634540742
quite a change,1159.76,5.039,315,1162.2795,0.0,0.0,-0.6286615827194253,-0.6776979660717062
it's a phase don't think a woman can,1161.44,4.0,316,1163.44,0.0,0.0,-0.6352648399749812,-0.6784232297447849
change,1164.799,4.321,317,1166.9595,0.0,0.0,-0.6388307664208304,-0.6554937822180639
sure and change is fun for a while,1165.44,7.76,318,1169.3200000000002,0.6808,0.4,-0.6104452840916973,-0.6143418879331087
for a while what a right job,1169.12,6.4,319,1172.32,0.0,0.2857142857142857,-0.5630733285346251,-0.5455395274852459
all right you've been sober for eight,1173.2,3.599,320,1174.9995000000001,0.0,0.19285714285714284,-0.546824200146354,-0.4864157101882051
days,1175.52,2.96,321,1177.0,0.0,0.0,-0.5670431147424825,-0.45425146842527475
as far as i know you've made no new,1176.799,4.721,322,1179.1595,-0.296,0.015909090909090914,-0.6069299180860716,-0.44003441730169823
conquest well that's something,1178.48,7.36,323,1182.16,0.2732,0.0,-0.6536541494822812,-0.471876176021732
eight days practically whitewashed,1181.52,7.92,324,1185.48,0.0,0.0,-0.6486100197128674,-0.4710805733736669
i'm very happy there why won't you let,1185.84,4.88,325,1188.28,0.6115,1.0,-0.6102136017245912,-0.1860552317609061
me be happy,1189.44,4.4,326,1191.64,0.5719,0.8,-0.5540891583670629,0.004930154582635718
nobody's stopping you,1190.72,3.12,327,1192.28,-0.1531,0.0,-0.5449230575402467,0.02286681630551037
why don't you give that copper's brain,1195.84,5.44,328,1198.56,0.0,0.0,-0.5426657180513733,0.05282381720012572
of yours the rest,1198.4,4.159,329,1200.4795000000001,0.0,0.0,-0.5907117975927443,-0.04060923911485213
every time you look at me i can see it,1201.28,3.2,330,1202.8799999999999,0.0,0.0,-0.6962972509329922,-0.18396545291295874
running over it slogans once a crook,1202.559,3.681,331,1204.3995,0.0,0.0,-0.7565651555128943,-0.17001982441146907
always a crook once a tram,1204.48,4.72,332,1206.84,0.0,0.0,-0.7646815707120092,-0.2096015315417594
always a trap,1206.24,2.96,333,1207.72,-0.3182,0.0,-0.8956628180901832,-0.3100023083991848
go on you can hold my hand i want black,1209.919,5.281,334,1212.5595,0.5423,-0.16666666666666666,-0.7980702046856833,-0.3691186605197515
maybe for it afterwards,1213.039,5.841,335,1215.9595,0.0,0.0,-0.7989390382971739,-0.35495487709947554
scared i've always been scared of women,1215.2,5.839,336,1218.1195,-0.7003,0.0,-0.9262234647219799,-0.39332357963153125
but i get over it now you're scared of,1218.88,3.6,337,1220.68,-0.5927,0.0,-1.1529594732504602,-0.4646128013325148
yourself,1221.039,2.961,338,1222.5194999999999,0.0,0.0,-1.1894885569446876,-0.5184076839699688
you're afraid you'll fall in love with,1222.48,3.76,339,1224.3600000000001,0.6369,-0.04999999999999999,-1.1411165532161618,-0.5501230168446165
me that wouldn't be hard,1224.0,5.76,340,1226.88,0.0762,-0.2916666666666667,-1.0543044060947966,-0.5345219692388883
okay you enjoy making fun of me don't,1226.24,5.679,341,1229.0795,0.8126,0.39999999999999997,-0.9737283387713317,-0.506577660863245
you,1229.76,2.159,342,1230.8395,0.0,0.0,-0.9074491827905704,-0.5012022304375497
no then i'm making fun of myself i'm,1233.679,4.24,343,1235.799,0.2732,0.3,-0.8898384410861023,-0.38986514787549187
pretending i'm a nice unspoiled child,1236.0,3.44,344,1237.72,0.4939,0.6,-0.933514578105871,-0.24981521915689212
whose heart is full of daisies and,1237.919,3.361,345,1239.5995,0.6369,0.35,-0.7663014737469817,-0.1564886678806513
buttercups,1239.44,6.0,346,1242.44,0.0,0.0,-0.7943302214980216,-0.0838741568284995
nice daydream them one,1241.28,4.16,347,1243.36,0.4215,0.6,-0.7574719093335225,-0.06261957072221354
what is this,1247.039,2.801,348,1248.4395,0.0,0.0,-0.7183956549737823,0.011927032705126857
i think i will have another i thought,1250.159,4.241,349,1252.2795,0.0,0.0,-0.7642422016304856,0.026793632894498452
you'd get around to it,1252.799,6.24,350,1255.9189999999999,0.0,0.0,-0.6589835496872941,0.020486577014074973
make it a double let's go sell it,1254.4,4.639,351,1256.7195000000002,0.0,0.0,-0.6048044676566365,0.01750807748393554
why won't you believe in me then,1261.12,3.36,352,1262.8,0.0,0.0,-0.5929359842011616,-0.01423468524221993
just a little,1266.0,2.64,353,1267.32,0.0,-0.1875,-0.6496963524205653,-0.03957404288504065
i want you,1270.159,9.83,354,1275.074,0.0772,0.0,-0.5991260267740587,-0.05868760685371936
[Music],1276.48,3.509,355,1278.2345,0.0,0.0,-0.5475928987634505,-0.05227320025537674
i know why you want them you saw you saw,1284.64,4.88,356,1287.0800000000002,0.0772,0.0,-0.5241797548510839,-0.10585120187386103
because you have fallen for a little,1288.159,2.161,357,1289.2395000000001,-0.3612,-0.1875,-0.588702654284552,-0.1626491138918102
drunk you,1289.52,3.68,358,1291.36,-0.34,-0.5,-0.6839456906653764,-0.24360592509395582
tailed in miami and you don't like it it,1290.32,5.2,359,1292.9199999999998,-0.2755,0.0,-0.7492379078804319,-0.3180916181816073
makes you sick all over doesn't it,1293.2,4.0,360,1295.2,-0.5106,-0.7142857142857143,-0.7881142763476796,-0.4269423338346299
people will laugh at you the invincible,1295.52,2.96,361,1297.0,0.7783,0.3,-0.7322656795441466,-0.448927312408047
devil in love with someone who isn't,1297.2,3.28,362,1298.8400000000001,-0.0516,0.5,-0.667681466270453,-0.3754382044031854
worth even wasting their words on poor,1298.48,2.64,363,1299.8,-0.5994,-0.05000000000000002,-0.7417137352211113,-0.3268440563965641
dev,1300.48,2.319,364,1301.6395,0.0,0.0,-0.7541593503129215,-0.2917287571274053
in love with the no good god it must be,1301.12,3.31,365,1302.7749999999999,0.2453,0.07500000000000001,-0.711289825860589,-0.3402468241822025
awful i'm sorry,1302.799,5.75,366,1305.674,-0.5106,-0.75,-0.8054464304741582,-0.5123548855496939
[Music],1304.43,4.119,367,1306.4895000000001,0.0,0.0,-0.9313212589427733,-0.5137444089014905
gentlemen i assure you she's a perfect,1308.799,3.76,368,1310.679,0.7269,1.0,-0.8776174324967776,-0.2693028866419878
type for the job it's not the girl,1310.48,3.92,369,1312.44,0.0,0.0,-0.9048832028096482,-0.192993698002143
it's this german scientist i'm worried,1312.559,3.841,370,1314.4795,-0.296,0.0,-0.9404303642023809,-0.16714928283496816
about i simply question,1314.4,3.92,371,1316.3600000000001,0.0,0.0,-0.8457165048853287,-0.19131060551937046
why we don't find some way of taking,1316.4,3.759,372,1318.2795,0.0,0.0,-0.814779652543165,-0.24564187554741002
them into custody they do no good,1318.32,3.04,373,1319.84,-0.3412,-0.35,-0.8440996372268357,-0.2830299974664708
even if we arrested their leader,1320.159,2.721,374,1321.5195,-0.4767,0.0,-0.884650855210318,-0.2843967896111308
alexander sebastian tomorrow another,1321.36,2.72,375,1322.7199999999998,0.0,0.0,-0.8967511261898151,-0.2462615153687697
favorite man takes his place and their,1322.88,2.159,376,1323.9595000000002,0.4588,0.5,-0.8870172460724032,-0.17560378820627093
work goes on,1324.08,4.24,377,1326.1999999999998,0.0,0.0,-0.8305328328683834,-0.06981049132413582
yes you're right i see captain please,1325.039,3.601,378,1326.8395,0.6124,0.2857142857142857,-0.8191395833459505,-0.09108840585899758
could,1328.32,2.4,379,1329.52,0.0,0.0,-0.7520682116877782,-0.037750833908584386
your method is the best way well she's,1328.64,3.919,380,1330.5995,0.743,1.0,-0.6822698341570832,0.22177548338927558
good at making friends with gentlemen,1330.72,3.92,381,1332.68,0.7184,0.7,-0.5273980278947208,0.40131941857931114
and we want somebody inside his house,1332.559,4.321,382,1334.7195,0.0772,0.0,-0.44218569904084654,0.41666414075832303
in his confidence you have faith in this,1334.64,3.68,383,1336.48,0.7269,0.0,-0.3931128477767778,0.4119941464224376
procedure captain president,1336.88,3.039,384,1338.3995000000002,0.0,0.0,-0.3511868789303437,0.40723939569065154
somebody on the inside you consulted the,1338.32,3.12,385,1339.8799999999999,0.0,0.0,-0.40271119568967917,0.4134615136464983
young lady no not yet,1339.919,3.361,386,1341.5995,-0.296,0.1,-0.48657320007447025,0.42623974441454743
as a matter of fact our man devlin just,1341.44,3.68,387,1343.28,0.0258,0.0,-0.5002078412584451,0.4343212622620792
brought it down here the other day,1343.28,3.279,388,1344.9195,0.0,-0.14027777777777778,-0.4736066050039561,0.42800162615810516
now we're waiting for sebastian to come,1345.12,3.84,389,1347.04,0.0,0.0,-0.46295002589463186,0.3912137853591677
back to rio has your mr devlin told her,1346.559,3.921,390,1348.5194999999999,0.0,0.0,-0.5126220949974414,0.3565082721446671
the nature of the world no we haven't,1348.96,3.12,391,1350.52,-0.296,0.0,-0.6354301675007195,0.316317746492146
discussed it with him at all,1350.48,2.96,392,1351.96,0.0,0.0,-0.6398735861868146,0.3018717985405554
but i can set your mind addressed about,1352.08,3.68,393,1353.9199999999998,0.0,0.0,-0.6028242095547904,0.3007802290547496
her you are sure of her political side,1353.44,2.8,394,1354.8400000000001,0.3182,0.25,-0.6140123139376,0.3057873016507925
no,1355.76,4.24,395,1357.8799999999999,-0.296,0.0,-0.6162435137797364,0.3358019190985427
yes well there is nothing to be lost,1356.24,6.08,396,1359.28,0.6968,0.0,-0.509853610279342,0.35157761194795306
if we proceed as you advise oh that's,1360.0,4.159,397,1362.0795,0.0,0.0,-0.49364752303543835,0.3823466031552636
fine i'll give devlin his instructions,1362.32,11.97,398,1368.3049999999998,0.2023,0.4166666666666667,-0.46629005219328273,0.44237236864641305
right away,1364.159,21.14,399,1374.729,0.0,0.2857142857142857,-0.3203167847527554,0.5480520164511348
[Music],1374.29,11.009,400,1379.7945,0.0,0.0,-0.20944328966117354,0.7769994853825812
so,1414.84,3.0,401,1416.34,0.0,0.0,-0.2758935042780851,0.7860393258950229
it's nice out here let's not go out for,1424.96,7.04,402,1428.48,0.4215,0.6,-0.19319845262205118,0.9247432372237765
dinner let's stay here,1428.84,7.48,403,1432.58,0.0,0.0,-0.19192056324980772,0.9884486598390679
we have to eat what you need here,1432.0,7.279,404,1435.6395,0.0,0.0,-0.21774364312674727,1.0264631770108545
i'll cook i thought you didn't like to,1436.32,4.88,405,1438.76,-0.2755,0.0,-0.2708043355895367,1.046843030426993
cut,1439.279,5.921,406,1442.2395,-0.2732,0.0,-0.33863612129498516,1.021656376951344
oh i don't like to cook,1441.2,5.76,407,1444.0800000000002,-0.2755,0.0,-0.3673254282011791,0.9800615095952482
but i have a chicken in the ice box and,1445.2,3.44,408,1446.92,0.0,-0.6,-0.38754558498717817,0.9020197153792389
you're eating it,1446.96,4.319,409,1449.1195,0.0,0.0,-0.3761080159320507,0.853665130082175
what about all the washing up we're,1448.64,5.039,410,1451.1595000000002,0.0,0.0,-0.3496582372842731,0.8219986394250152
leaving with our fingers,1451.279,5.52,411,1454.039,0.0,0.0,-0.3015385999762765,0.7961295626962437
do we need any plates yes,1453.679,6.641,412,1456.9995000000001,0.4019,0.0,-0.25901168378238876,0.7882288915951242
one for you and one for me,1456.799,3.521,413,1458.5595,0.0,0.0,-0.2466743040932087,0.7893625606541179
do you mind if i had dinner with you,1462.159,3.441,414,1463.8795,0.0,0.0,-0.30583909277545085,0.8031716607463266
tonight,1463.279,7.201,415,1466.8795,0.0,0.0,-0.30918206210139215,0.8057239371230338
i've been delighted where are you going,1465.6,5.92,416,1468.56,0.5106,0.7,-0.1485969763796271,0.8016714710719876
to stay in i have to tell about the,1470.48,3.439,417,1472.1995,0.0,0.0,-0.15485455057952316,0.7715509613774049
hotel see if there any messages,1471.52,16.32,418,1479.68,0.0,0.0,-0.3228032700103386,0.6365709418567709
you have to i have to,1473.919,13.921,419,1480.8795,0.0,0.0,-0.32827898065210015,0.6190469072022704
this is a very strange love affair,1489.919,4.0,420,1491.919,0.5244,0.2175,-0.2414468454273373,0.680018986920923
maybe the fact that you don't love me,1495.84,7.76,421,1499.72,-0.5216,0.5,-0.32730857068714747,0.7910426025632642
hello palace hotel following days,1499.2,6.16,422,1502.28,0.0,0.0,-0.4324182829820926,0.6954104704861225
it's dr devlin are there any messages,1503.6,3.92,423,1505.56,0.0,0.0,-0.5861306519905116,0.5258439042540238
