text,start,duration,line_no,midpoint,sentiment-vader,sentiment-textblob,sentiment-ollama,sentiment-vader_norm,sentiment-textblob_norm,sentiment-ollama_norm
so,4066.079,3.0,956,4067.579,0.0,0.0,0.0,1.0798399127642062,-0.5832288055582225,
you better get back to the door,4097.44,3.879,957,4099.3795,0.4404,0.25,0.0,1.356479602841104,-0.5316026165697608,
no more grots you've had enough,4116.56,5.84,958,4119.4800000000005,-0.296,-0.125,0.0,1.3261346958418887,-0.5308280575022964,
now look i wanna,4119.52,4.48,959,4121.76,0.0,0.0,0.0,1.2813107831222685,-0.5443356859728468,
look i wanna go over everything for the,4122.4,3.12,960,4123.96,0.0,0.0,0.0,1.153459984591019,-0.616895723517104,
last time,4124.0,3.279,961,4125.6395,0.0,0.0,0.0,1.0398463286861992,-0.7178918595860119,
we can't depend on yancey i'm gonna,4125.52,4.799,962,4127.919500000001,0.0,0.0,0.0,0.8921202626479776,-0.7720805752593872,
leave him where he is and then,4127.279,6.56,963,4130.559,-0.0516,0.0,0.0,0.7447391492008943,-0.7577484342744302,
are you listening tevas,4130.319,3.52,964,4132.079000000001,0.0,0.0,0.0,0.6773951401819212,-0.7465150676171178,
oh,4155.04,3.0,965,4156.54,0.0,0.0,0.0,0.6619297153719057,-0.7810097380613754,
um,4161.679,3.0,966,4163.179,0.0,0.0,0.0,0.6808531337797933,-0.7265126542704082,
what is it,4176.0,4.64,967,4178.32,0.0,0.0,0.0,0.5508406102999157,-0.7510387069456419,
the knife i broke the knife,4177.44,6.399,968,4180.639499999999,-0.4215,0.0,0.0,0.5219953780069353,-0.8132158452099467,
i was afraid that was going to happen,4180.64,5.599,969,4183.4395,0.0,-0.6,0.0,0.48768619886693565,-0.8956963806930255,
sooner or,4183.839,2.4,970,4185.039,0.0,0.0,0.0,0.46877288673726963,-0.9359098999713336,
i later budget,4187.679,2.801,971,4189.0795,0.0,0.0,0.0,0.4196028207996314,-0.954037117530346,
see if you can squeeze right now,4191.44,5.759,972,4194.3195,0.0,0.2857142857142857,0.0,0.33846981558845957,-0.853274802187418,
wait a minute,4195.199,5.161,973,4197.7795,0.0,0.0,0.0,0.27086967904103526,-0.9595398596316836,
all right,4197.199,3.161,974,4198.7795,0.0,0.2857142857142857,0.0,0.25311812573275727,-0.9651706284747725,
get your shoulder down,4205.36,3.64,975,4207.179999999999,0.0,-0.15555555555555559,0.0,0.18437154297167066,-0.9710035685219868,
i can't,4229.199,2.641,976,4230.519499999999,0.0,0.0,0.0,0.23795143471397798,-0.9666501527317892,
me,4244.48,3.0,977,4245.98,0.0,0.0,0.0,0.10512877376478585,-0.9603898282983174,
why do you get yourself all worked up,4272.4,4.64,978,4274.719999999999,0.0,0.0,0.0,0.11256215703740952,-0.9818177040979097,
we've done everything we can,4275.199,3.761,979,4277.0795,0.0,0.0,0.0,0.0251755970230587,-0.9954767729902996,
digging our hands raw like a couple of,4277.04,2.8,980,4278.44,0.3612,-0.23076923076923078,0.0,-0.03144506485062879,-1.0233204364341564,
rats,4278.96,2.719,981,4280.3195,0.0,0.0,0.0,-0.11109107282934891,-1.107602494342472,
letting him step all over us ordering us,4279.84,3.2,982,4281.4400000000005,0.0,0.0,0.0,-0.15674095635313776,-1.1874139596277258,
around,4281.679,4.961,983,4284.1595,0.0,0.0,0.0,-0.25090940490255953,-1.339413157748516,
mrs owens go along with and grass,4283.04,6.56,984,4286.32,0.0,0.0,0.0,-0.3000749277362587,-1.28674501727905,
no the baby stays here get a move on put,4286.64,5.84,985,4289.56,-0.296,0.0,0.0,-0.33713603107914164,-1.1529734524519022,
the baby to bed owens get out the team,4289.6,5.68,986,4292.4400000000005,0.0,0.0,0.0,-0.3467556857871925,-1.1867157887628823,
follow him tennis gruffs keep an eye on,4292.48,5.36,987,4295.16,0.0,0.0,0.0,-0.3482456176013924,-1.0583786176490368,
where are you going mrs owens do this do,4295.28,3.919,988,4297.2395,0.0,0.0,0.0,-0.34915205075643635,-1.005784557429962,
that,4297.84,3.6,989,4299.64,0.0,0.0,0.0,-0.34089040404381643,-1.0298533316904839,
and we did it well what else could we do,4299.199,4.321,990,4301.3595,0.2732,0.0,0.0,-0.32118784038169756,-1.076387425115836,
you can't argue with a gun,4301.44,3.759,991,4303.3195,-0.0936,0.0,0.0,-0.27705625238693704,-1.1327375795230767,
and where did it get us well we're still,4303.52,3.6,992,4305.320000000001,0.2732,0.0,0.0,-0.2003604663485526,-1.166674579271847,
alive aren't we yes we're still alive,4305.199,3.441,993,4306.9195,0.4482,0.1,0.0,-0.11752461249837946,-1.1603908121724045,
and you know what's gonna happen just as,4307.12,2.88,994,4308.5599999999995,0.0,0.0,0.0,-0.04576336014139377,-1.1227520066830763,
well as i do,4308.64,2.8,995,4310.04,0.2732,0.0,0.0,-0.011736687465465495,-1.0687066955887938,
well sure i do,4310.0,2.8,996,4311.4,0.5267,0.5,0.0,0.013330962698263019,-1.0212136524442015,
any minute now they're gonna take me out,4311.44,3.759,997,4313.3195,0.0,0.0,0.0,-0.0033920211660430073,-0.981678947077361,
there to harness that team i'm their,4312.8,5.439,998,4315.5195,0.0,0.0,0.0,-0.05613496685315042,-0.9429626574312846,
bait for a fine ambush uh a turkey shoot,4315.199,4.96,999,4317.678999999999,-0.1531,0.4166666666666667,0.0,-0.06302308345284388,-0.8590638183048838,
sure i know what's gonna happen now what,4318.239,3.92,1000,4320.199,0.3182,0.5,0.0,0.04005550471956381,-0.6971662012952129,
do you want me to do about it say i'm,4320.159,4.641,1001,4322.4794999999995,0.0772,0.0,0.0,0.11668849348532447,-0.6920340884900467,
sorry mr zimmerman i'm not working today,4322.159,3.841,1002,4324.0795,-0.0772,-0.5,0.0,0.10093265838186474,-0.8309937779014194,
not me,4324.8,3.04,1003,4326.320000000001,0.0,0.0,0.0,0.09301342702712531,-0.865783286107892,
sure i took orders sure i let him walk,4326.0,4.48,1004,4328.24,0.5574,0.5,0.0,0.18962919597840758,-0.661486481632529,
all over me sure i rode along and why,4327.84,4.24,1005,4329.96,0.3182,0.5,0.0,0.22970388561980384,-0.4108794678446236,
because i was scared,4330.48,2.96,1006,4331.959999999999,-0.4404,0.0,0.0,0.09211987279366979,-0.3721206267796907,
scared stiff,4332.08,3.44,1007,4333.8,-0.4404,-0.21428571428571427,0.0,-0.038044198340784145,-0.4460451598869168,
i'm just like you sister i want to live,4333.44,6.52,1008,4336.7,0.4215,0.13636363636363635,0.0,0.03532749569579769,-0.41562714184576677,
i want to live just as long as i can,4335.52,4.44,1009,4337.740000000001,0.0772,0.043181818181818175,0.0,0.0652015941361532,-0.3925809354559806,
[Music],4341.47,3.89,1010,4343.415,0.0,0.0,0.0,0.009630311774542228,-0.3343156969036566,
no,4344.0,2.88,1011,4345.44,-0.296,0.0,0.0,-0.03163369449995331,-0.3259991347485976,
all right,4345.36,3.6,1012,4347.16,0.0,0.2857142857142857,0.0,-0.06255832603274161,-0.3079065458188729,
up to now we've been mr and mrs and,4346.88,3.839,1013,4348.7995,0.0,0.0,0.0,-0.08974883015900334,-0.269183108856232,
she's been our kid,4348.96,3.52,1014,4350.72,0.0,0.0,0.0,-0.12027014586286966,-0.1824983520774518,
i figured it was a good bargain for both,4350.719,3.041,1015,4352.2395,0.5719,0.7,0.0,-0.14195814380167604,-0.0919259436597004,
of us,4352.48,3.199,1016,4354.0795,0.0,0.0,0.0,-0.14774019579673264,-0.04564525473051329,
but from here on out maybe you can do,4353.76,4.32,1017,4355.92,0.0,0.0,0.0,-0.10691002187648448,-0.006948222918410317,
better on your own,4355.679,3.441,1018,4357.3995,0.4404,0.55,0.0,-0.038110749730484006,0.08105229754502347,
oh,4358.08,3.2,1019,4359.68,0.0,0.0,0.0,-0.020814777184441732,0.14060835592949295,
what can you lose,4359.12,3.68,1020,4360.96,-0.4019,0.0,0.0,-0.09860884879175642,0.1699028122312073,
maybe you better tell the zimmerman who,4361.28,3.919,1021,4363.2395,0.4404,0.5,0.0,-0.0320523898874363,0.24259634560468146,
you are,4362.8,2.399,1022,4363.9995,0.0,0.0,0.0,0.011789323289053235,0.26920718588716974,
all right owens,4366.159,5.121,1023,4368.719499999999,0.0,0.2857142857142857,0.0,0.1642950377378521,0.39128564392536136,
just a minute zimmerman,4368.56,6.08,1024,4371.6,0.0,0.0,0.0,0.11286218353446513,0.376561366392043,
i've got something i want to tell you,4371.28,3.36,1025,4372.96,0.0772,0.0,0.0,0.06534230342594954,0.3440910693714387,
no,4374.719,3.121,1026,4376.2795,-0.296,0.0,0.0,0.00966208260936647,0.38918520157284897,
it was a good bargain,4375.6,4.48,1027,4377.84,0.5719,0.7,0.0,0.08806442768808316,0.606673395968991,
it's still a good bargain come on owens,4377.84,4.3,1028,4379.99,0.5719,0.7,0.0,0.24814957368646853,0.7415707088459039,
kiss her and get it over with,4380.08,6.24,1029,4383.2,0.4215,0.0,0.0,0.3957934391991406,0.8071307593361963,
[Music],4382.14,7.2,1030,4385.740000000001,0.0,0.0,0.0,0.4311551497767335,0.825315733544862,
i'll get the baby,4386.32,10.82,1031,4391.73,0.0,0.0,0.0,0.3883024160373449,0.8095433203625141,
[Music],4389.34,7.8,1032,4393.24,0.0,0.0,0.0,0.37853430522458664,0.803416333587033,
get in this doorway,4400.4,6.2,1033,4403.5,0.0,0.0,0.0,0.40095499651355226,0.7808223249908798,
and don't leave it,4402.719,3.881,1034,4404.6595,0.0382,0.0,0.0,0.4050986388179419,0.7787285187500725,
ah,4418.719,3.0,1035,4420.219,0.0,0.0,0.0,0.40244924420260353,0.7415883500518369,
gratz,4456.64,3.36,1036,4458.320000000001,0.4588,0.0,0.0,0.5471540346485846,0.6999252347406737,
get up there with yancy yeah i see the,4457.679,4.881,1037,4460.1195,0.296,0.0,0.0,0.5809360194257654,0.703964340515689,
stage ought to show up any minute now,4460.0,5.84,1038,4462.92,0.0,0.0,0.0,0.6413336941289601,0.7119186916335595,
keep out of sight yes him,4462.56,5.92,1039,4465.52,0.4019,0.0,0.0,0.7004869183525084,0.7194055733761683,
now before you start owens take a look,4465.84,4.96,1040,4468.32,0.0,0.0,0.0,0.7333631788281971,0.7171162547692285,
over there,4468.48,5.199,1041,4471.0795,0.0,0.0,0.0,0.7108535387028303,0.7570650093234856,
take a good look,4470.8,2.879,1042,4472.239500000001,0.4404,0.7,0.0,0.6959999205997927,0.8371030623888682,
he'll watch every move you make,4474.8,3.76,1043,4476.68,0.0,0.0,0.0,0.6768830529671982,0.929217499709863,
and if you want to see your wife and,4477.12,3.2,1044,4478.72,0.0772,0.0,0.0,0.6923895295465252,0.8979192689729403,
child again,4478.56,3.92,1045,4480.52,0.0,0.0,0.0,0.7202390899621689,0.8753149738525682,
don't make any mistakes,4480.32,4.879,1046,4482.7595,0.2755,0.0,0.0,0.7680238433239681,0.8877240488994124,
now get going,4482.48,2.719,1047,4483.839499999999,0.0,0.0,0.0,0.7873487820717844,0.9129336808177279,
what kind of a man are you zimmerman,4485.36,5.04,1048,4487.88,0.0,0.6,0.0,0.7954607670299253,1.073559484518023,
anybody can see that you're educated,4488.64,5.36,1049,4491.320000000001,0.0,0.0,0.0,0.7433594186782204,1.1303472809956439,
that you've had a good background,4490.4,5.279,1050,4493.0395,0.4404,0.7,0.0,0.7061970917261093,1.0808332278939696,
oh i can understand the crazy thinking,4494.0,3.6,1051,4495.8,-0.34,-0.6,0.0,0.6421060757035775,0.977740905606882,
of a road agent or a trigger-happy,4495.679,3.681,1052,4497.5195,0.0,0.0,0.0,0.606027949050697,0.959353403846241,
renegade but,4497.6,3.68,1053,4499.4400000000005,0.0,0.0,0.0,0.5820709945788677,0.9675950361138046,
how a man could leave a woman and baby,4499.36,4.48,1054,4501.599999999999,-0.0516,0.0,0.0,0.5936309887453917,0.9648902119232912,
alone with an animal like that i,4501.28,4.72,1055,4503.639999999999,0.128,0.0,0.0,0.63118539281051,0.9164820083269594,
i just don't understand it do as you're,4503.84,4.08,1056,4505.88,0.0,0.0,0.0,0.5483592808976785,0.8457587971486222,
told and nobody will get hurt,4506.0,3.76,1057,4507.88,-0.5267,0.0,0.0,0.32314338388784647,0.8051383115900057,
you expect me to believe that you have,4507.92,4.56,1058,4510.2,0.0,0.0,0.0,0.26369093193541493,0.7899288606650507,
no choice,4509.76,2.72,1059,4511.12,-0.296,0.0,0.0,0.2478110712688892,0.7919741400506835,
look,4513.52,2.96,1060,4515.0,0.0,0.0,0.0,0.16375255156679605,0.8390585145860878,
let him go now,4515.04,2.8,1061,4516.44,0.0,0.0,0.0,0.1901353986602758,0.860260433710163,
hide out,4516.48,2.88,1062,4517.919999999999,-0.1779,0.0,0.0,0.23836117949661959,0.8368761740763233,
then i'll play your game with you to the,4517.84,2.48,1063,4519.08,0.34,-0.4,0.0,0.2689467801904443,0.7760964553236744,
hilt,4519.36,5.2,1064,4521.96,0.0,0.0,0.0,0.274131221606361,0.7605864187632425,
you can have my word on it i swear it,4520.32,5.6,1065,4523.12,-0.0516,0.0,0.0,0.2719109070516117,0.7796223895688286,
when you get a little older and some of,4524.56,3.44,1066,4526.280000000001,0.0,-0.010416666666666671,0.0,0.2879094745617629,0.7773266387187526,
the green wears off of you,4525.92,3.759,1067,4527.7995,0.0,-0.2,0.0,0.2545445715448326,0.7599265135798143,
you'll learn never to trust anyone with,4528.0,3.04,1068,4529.52,-0.4023,0.0,0.0,0.16493346150332075,0.7425099429489393,
anything,4529.679,2.881,1069,4531.1195,0.0,0.0,0.0,0.1270829193115262,0.7393444120833351,
now get going,4531.04,3.52,1070,4532.8,0.0,0.0,0.0,0.2129619018257905,0.7569669271945522,
and don't worry too much about what kind,4532.56,4.24,1071,4534.68,0.7009,0.4,0.0,0.326054583564934,0.7907033681435063,
of a man i am,4534.56,4.159,1072,4536.6395,0.0,0.0,0.0,0.31759829533618883,0.8223314576756671,
just keep your mind on your wife and,4536.8,3.2,1073,4538.400000000001,0.0,0.0,0.0,0.2978546663828599,0.834442604597136,
your kid,4538.719,5.081,1074,4541.2595,0.0,0.0,0.0,0.2928918651782412,0.8320326660605091,
now come on let's go,4540.0,3.8,1075,4541.9,0.0,0.0,0.0,0.29324983552003203,0.8304430057378513,
callie,4559.36,3.0,1076,4560.86,0.0,0.0,0.0,0.30878028981147604,0.8076592337637686,
kelly,4575.52,3.0,1077,4577.02,0.0,0.0,0.0,0.32138572709489477,0.8123042799886255,
kelly,4584.96,2.48,1078,4586.2,0.0,0.0,0.0,0.3241411380759267,0.8182027909112565,
kelly come back here,4588.4,3.96,1079,4590.379999999999,0.0,0.0,0.0,0.3237461304046228,0.8206573515510089,
kelly come back here,4596.88,3.96,1080,4598.86,0.0,0.0,0.0,0.3204570341923426,0.8246615638339404,
open the door,4620.08,3.56,1081,4621.86,0.0,0.0,0.0,0.3095616702303022,0.827443985187657,
shut up,4644.88,3.24,1082,4646.5,0.0,0.0,0.0,0.3324585191774577,0.8135013453163895,
shut up,4658.32,2.48,1083,4659.5599999999995,0.0,0.0,0.0,0.3762296576314609,0.7972767156346428,
travis,4661.199,5.441,1084,4663.9195,0.0,0.0,0.0,0.39942587158187715,0.8563077442689461,
have you gone completely local now wait,4663.6,5.44,1085,4666.320000000001,0.0,0.0,0.0,0.4178994568784147,0.9792359834063104,
a minute sam,4666.64,3.84,1086,4668.56,0.0,0.0,0.0,0.4409599912207923,1.020934923098995,
you don't know what happened,4669.04,3.44,1087,4670.76,0.0,0.0,0.0,0.4706299121837205,0.9892946165210144,
don't shoot,4670.48,4.239,1088,4672.599499999999,0.2584,0.0,0.0,0.5008322999968944,0.9355937920325298,
she went haywire i couldn't let her run,4672.48,3.44,1089,4674.2,0.0,0.0,0.0,0.5277837653030965,0.8873193636201586,
out could i,4674.719,2.721,1090,4676.0795,0.0,0.0,0.0,0.5552867402373889,0.8733335644221307,
honestly,4675.92,4.319,1091,4678.0795,0.4588,0.6,0.0,0.5754824654955729,0.9654593358302775,
it ain't my fault sam i have been wrong,4677.44,5.279,1092,4680.0795,-0.2124,-0.5,0.0,0.589046984051721,0.9652512228034105,
i admit it but from here on,4680.239,4.081,1093,4682.2795,0.1027,0.0,0.0,0.6007331405069466,0.9352727928099764,
i'm taking your orders,4682.719,5.081,1094,4685.2595,0.0,0.0,0.0,0.6126973038149371,0.9048358827305261,
take her in there,4684.32,3.48,1095,4686.0599999999995,0.0,0.0,0.0,0.6151815312871525,0.8984986590189514,
come on,4713.76,3.24,1096,4715.38,0.0,0.0,0.0,0.5387085112325614,0.9526571824544863,
now lock that door,4722.159,3.801,1097,4724.059499999999,0.0,0.0,0.0,0.4746596658685399,0.97272891195125,
you killed him,4744.56,5.2,1098,4747.160000000001,-0.6705,-0.2,0.0,0.334893996090147,0.9413324167103568,
what for you i'm boss now from here on,4746.4,7.799,1099,4750.2995,0.0,0.0,0.0,0.32922733948149346,0.9324793532584227,
i'm running this show you yourself,4749.76,4.439,1100,4751.9795,0.0,0.0,0.0,0.32824435250665857,0.9276787345407953,
uh,4770.4,3.0,1101,4771.9,0.0,0.0,0.0,0.385230613441314,0.8856474119312046,
so,4783.6,3.0,1102,4785.1,0.0,0.0,0.0,0.4298209353081624,0.8914272676754735,
nancy,4805.52,3.28,1103,4807.160000000001,0.0,0.0,0.0,0.39245656983931254,0.9237311065311398,
jesse,4807.36,3.839,1104,4809.2795,0.0,0.0,0.0,0.3752651085798328,0.9252956690368092,
keep your gun on him yancy,4808.8,5.439,1105,4811.5195,-0.34,0.0,0.0,0.34409720385486137,0.9262476772920392,
where are you yellow belly hersey heresy,4811.199,6.681,1106,4814.5395,0.0,0.0,0.0,0.27368906694734124,0.9262768346215973,
can you hear me,4814.239,3.641,1107,4816.059499999999,0.0,0.0,0.0,0.23542478309056156,0.9257780546436776,
so,4853.04,3.0,1108,4854.54,0.0,0.0,0.0,0.18832865134030938,0.8675906479368245,
kelly,4882.719,3.0,1109,4884.219,0.0,0.0,0.0,0.09216701878095214,0.9096409782686548,
wow,4889.52,3.0,1110,4891.02,0.5859,0.1,0.0,0.1831174863064276,0.9493079183112141,
stick your head out it'll cool you off,4903.44,4.52,1111,4905.7,0.3182,0.35,0.0,0.25481247815673436,0.987632228859568,
you ain't no shot either owens,4917.44,3.68,1112,4919.28,0.2235,0.0,0.0,0.17258577899937777,0.8616365472080527,
miss me a mile,4921.199,2.96,1113,4922.678999999999,-0.1531,0.0,0.0,0.13948891441935204,0.8966524819033579,
what's the matter owens,4928.4,4.319,1114,4930.559499999999,0.0258,0.0,0.0,0.055357429750640924,0.8612663460623906,
you're losing your nerve where you're,4930.96,5.52,1115,4933.72,-0.3818,0.0,0.0,0.021955212458342838,0.709357531854145,
running out of ammunition i got enough,4932.719,5.601,1116,4935.5195,0.0,0.0,0.0,0.004729008233219523,0.6208520087153138,
i got enough to hold you there until the,4936.48,4.56,1117,4938.759999999999,0.0,0.0,0.0,-0.020027277458791088,0.6220169244910038,
stage comes,4938.32,2.72,1118,4939.679999999999,0.0,0.0,0.0,-0.025079175708809402,0.6988743222177722,
what's the matter tevis you running out,4942.159,5.601,1119,4944.9595,0.0258,0.0,0.0,-0.03028176407059235,0.7599617751690254,
of brave talk,4944.96,2.8,1120,4946.36,0.5267,0.8,0.0,-0.030940740268286374,0.8216420589608129,
you hear that tevis,4954.48,5.28,1121,4957.12,0.0,0.0,0.0,-0.11877116782282597,0.6835392400669638,
i'm satisfied to sit it out with you,4957.28,4.959,1122,4959.7595,0.4215,0.5,0.0,0.16724161610341434,0.8526030306987857,
kelly,4959.76,2.479,1123,4960.9995,0.0,0.0,0.0,0.17997683781425441,0.8680798337154719,
blow that thing again,4965.92,3.719,1124,4967.7795,0.0,0.0,0.0,0.1352354465332142,0.8727248842717877,
i don't think we'll have to sit it out,4980.0,6.679,1125,4983.3395,0.0,0.0,0.0,0.10575691642615523,0.8478499657768034,
look at the gate,4983.199,3.48,1126,4984.938999999999,0.0,0.0,0.0,0.10743889603981106,0.8436783671034837,
that you had me didn't show,4997.6,3.44,1127,4999.320000000001,0.0,0.0,0.0,0.15612021070922882,0.805794034704569,
[Music],5003.44,3.08,1128,5004.98,0.0,0.0,0.0,0.19267261504465488,0.795147599110521,
walk towards me with your hands up,5010.4,5.0,1129,5012.9,0.0,0.0,0.0,0.2275107373529271,0.7758109881588293,
[Music],5017.57,3.06,1130,5019.099999999999,0.0,0.0,0.0,0.1381710588032288,0.7174233882475737,
stand up and throw down your gun there,5025.36,4.4,1131,5027.5599999999995,-0.34,-0.15555555555555559,0.0,-0.055854573118679134,0.5439882384964728,
my next shot won't miss her,5027.44,5.92,1132,5030.4,0.1139,0.0,0.0,0.006346766468435032,0.47908430686767606,
that sounded like shooting to me,5029.76,3.6,1133,5031.56,0.3612,0.0,0.0,0.027144873792009878,0.45397656352514854,
[Applause],5035.14,3.689,1134,5036.9845000000005,0.4215,0.0,0.0,0.04797615707591793,0.356636645723758,
you got three seconds,5040.719,3.761,1135,5042.5995,0.0,0.0,0.0,0.08858013693475278,0.3086927790194083,
one,5043.199,3.601,1136,5044.9995,0.0,0.0,0.0,0.10875651708947554,0.2680894425655134,
two,5044.48,2.32,1137,5045.639999999999,0.0,0.0,0.0,0.08649315983968767,0.23236653820443226,
dropped again,5049.679,2.96,1138,5051.159,0.0,0.0,0.0,0.04777745593699713,0.1625374017491788,
that's right,5054.239,6.281,1139,5057.3795,0.0,0.2857142857142857,0.0,0.06539355935512212,0.1930543776813621,
just keep it coming,5056.8,3.72,1140,5058.66,0.0,0.0,0.0,0.03069897940420805,0.1491087938100593,
that's nice,5071.36,5.359,1141,5074.0395,0.4215,0.6,0.0,0.15348411237269022,0.3717164074986329,
that's real nice,5073.6,3.119,1142,5075.159500000001,0.4215,0.8999999999999999,0.0,0.3296146174615441,0.6149562224412121,
just keep it coming,5081.44,3.719,1143,5083.299499999999,0.0,0.0,0.0,0.18462424455117474,0.4188976351476497,
let me see how much guts you got,5088.239,3.92,1144,5090.199,0.0,0.2,0.0,0.02107103841408588,0.2594612500443155,
keep it coming,5094.08,3.52,1145,5095.84,0.0,0.0,0.0,-0.07616952012523369,0.2650038068611285,
keep it coming,5095.84,3.6,1146,5097.64,0.0,0.0,0.0,-0.09588083348717948,0.2638031527467094,
don't yellow it now,5097.6,3.68,1147,5099.4400000000005,0.0,0.0,0.0,-0.09961112830766526,0.26265501395183927,
it ain't but a short piece to where,5099.44,5.08,1148,5101.98,0.0,0.0,0.0,-0.09002970718672675,0.2613758405289132,
you're going,5101.28,3.24,1149,5102.9,0.0,0.0,0.0,-0.0862848323414541,0.2610045745370514,
ah,5127.6,3.0,1150,5129.1,0.0,0.0,0.0,-0.09886087157305239,0.26291847602535456,
what's been going on here tom tom,5140.88,4.96,1151,5143.36,0.0,0.0,0.0,-0.13398310545053022,0.26250807439584634,
that pot walloper up there came running,5143.92,3.52,1152,5145.68,0.0,0.0,0.0,-0.16869815383253564,0.2608730872560937,
toward us with this shoe in his hand,5145.84,4.24,1153,5147.96,0.4939,0.0,0.0,-0.19942923702655635,0.2585953156955279,
says it belongs to you does it,5147.44,4.96,1154,5149.919999999999,0.0,0.0,0.0,-0.17739979881072468,0.282632708550709,
he's an honest man jake,5150.08,4.24,1155,5152.2,0.5106,0.6,0.0,-0.13495416565276525,0.41807605109547225,
it does will you tell me what in,5152.4,5.279,1156,5155.0395,0.0,0.0,0.0,-0.13860857877326827,0.4651823575590951,
jerusalem you've been doing here,5154.32,3.359,1157,5155.9995,0.0,0.0,0.0,-0.15242075113009879,0.4456249641108363,
learning the business jim,5159.28,5.439,1158,5161.9995,0.0,0.0,0.0,-0.2560394451186004,0.23325536495004628,
just learning the business,5161.6,3.119,1159,5163.159500000001,0.0,0.0,0.0,-0.25863194149623225,0.2263657539748527,
yes sir,5165.52,4.96,1160,5168.0,0.4019,0.0,0.0,-0.2152828139724285,0.23061606853575936,
that's it the jackass mail,5166.639,6.801,1161,5170.0395,-0.4215,-0.5,0.0,-0.2468696610515666,0.0810300332467845,
the shortest fastest back reaganos ride,5170.48,5.52,1162,5173.24,0.0,0.0,0.0,-0.37581895420873185,0.07895432316746065,
you can buy for 200 gold,5173.44,4.64,1163,5175.759999999999,0.0,0.0,0.0,-0.3780481613622671,0.0697898430042607,
meals included,5176.0,5.28,1164,5178.64,0.0,0.0,0.0,-0.34008371419189914,-0.09576199007755104,
san francisco to st louis in 25 days and,5178.08,9.639,1165,5182.8994999999995,0.0,0.0,0.0,-0.41868451651140126,-0.1275725920188994,
25 nights yes sir the jackass mail,5181.28,6.439,1166,5184.4995,-0.0258,-0.5,0.0,-0.4536555521644629,-0.4611767611567777,
[Music],5189.4,6.429,1167,5192.6145,0.0,0.0,0.0,-0.40405863517804536,-0.29342185238000534,
you,5197.12,2.079,1168,5198.1595,0.0,0.0,0.0,-0.39986885012938117,-0.2916141300215162,
