text,start,duration,line_no,midpoint,sentiment-vader,sentiment-textblob,sentiment-ollama,sentiment-vader_norm,sentiment-textblob_norm,sentiment-ollama_norm
you're going to be away yes I know,682.24,3.719,200,684.0995,0.4019,0.0,0.2,-0.33637283210981606,0.35935760916822523,-0.09480100646197277
people what and suddenly knowing you're,684.079,3.801,201,685.9794999999999,0.0,0.0,-0.1,-0.3065560512327527,0.3876284234155959,-0.07784830432456631
going to be away makes me realize my,685.959,5.201,202,688.5595,0.0,0.0,-0.15,-0.2790106835119266,0.4030586497993638,-0.13104024822164564
feelings for you so I thought I'd I mean,687.88,6.12,203,690.9399999999999,0.0,-0.3125,0.1,-0.2759930570859491,0.381220022536775,-0.22656883393474436
Ellen honey visit please oh dear Pete,691.16,5.44,204,693.88,0.5994,0.0,0.2,-0.20796725020033835,0.356604839446737,-0.11912389685324387
you have to go now goodbye you better H,694.0,4.12,205,696.06,0.4404,0.5,-0.1,-0.10187723808306272,0.3859145296517309,-0.1410077678074347
right from what you had to say huh I,696.6,3.6,206,698.4,0.0,0.2857142857142857,0.1,-0.15221591988662583,0.47457253189034376,-0.1524258921060582
will hi I can tell you Barbara that,698.12,3.519,207,699.8795,0.0,0.0,0.1,-0.18612865878028104,0.5118664994285854,-0.12899045587242602
knowing you these past few weeks has,700.2,2.84,208,701.62,0.0,-0.225,0.45,-0.137138194727364,0.5085463689457123,-0.07739326172973007
been one of the most exciting things,701.639,2.841,209,703.0595,0.5413,0.4,0.8,-0.08456357727687953,0.5308224317720762,-0.02812453880742839
that's ever happened to me oh I'll miss,703.04,1.72,210,703.9,-0.1531,0.0,-0.1,-0.07898373712749013,0.5738572477961471,-0.0019704588578613345
you,704.48,3.38,211,706.1700000000001,0.0,0.0,0.0,-0.16750620729171883,0.6513345454675461,0.04628673374732567
[Music],704.76,3.1,212,706.31,0.0,0.0,0.25,-0.17417465789323572,0.6536524676639889,0.048270800602674774
[Music],710.68,4.839,213,713.0994999999999,0.0,0.0,0.5,-0.324034104934523,0.577757023556934,0.06158840517313448
John goodbye baby goodbye I know you'll,712.519,5.601,214,715.3195000000001,0.0,0.0,0.2,-0.3613295488339321,0.534320198552572,0.05284498107462738
be a smash now if you want anything ask,715.519,3.961,215,717.4995,0.0772,0.0,0.5,-0.40135512371647325,0.4997673024249323,0.044821659853974204
my brother edor he's going to meet you,718.12,5.0,216,720.62,0.0,0.0,0.5,-0.4447575082145802,0.46316831396487584,0.03549645506852834
at the hotel so long,719.48,3.64,217,721.3000000000001,0.0,-0.05,0.1,-0.44966905508772026,0.45706455711736255,0.03394957998715623
bye so listen,725.44,3.639,218,727.2595,0.0,0.0,0.2,-0.4332306384031125,0.4287853850463144,0.031514694761664575
have,729.6,5.6,219,732.4,0.0,0.0,0.0,-0.39517529692790393,0.4347606880158955,0.051880374046087786
[Music],732.1,3.1,220,733.65,0.0,0.0,0.25,-0.39136854869638815,0.4395609465147562,0.06082746432905984
honey right there,739.44,6.199,221,742.5395000000001,0.0,0.2857142857142857,0.5,-0.40046740026839683,0.4864710926032742,0.13451402908433882
girl,742.639,3.0,222,744.139,0.0,0.0,0.0,-0.3971492457630281,0.4930398044025298,0.14208065638291528
that's I'm betting 8 to five on Dixie,747.199,7.201,223,750.7995,0.0,0.0,0.2,-0.3574369734034496,0.49389764638179506,0.1367706950654728
boy wait a minute wait a minute this is,750.72,17.309,224,759.3745,0.0,0.0,0.2,-0.4529310980140875,0.38463103318070435,0.09015879818157468
[Music],754.4,13.629,225,761.2144999999999,0.0,0.0,0.25,-0.5177733293842498,0.3379348680994365,0.08178115049374883
what a beautiful beautiful day isn't it,779.6,4.12,226,781.66,0.8316,0.85,0.85,-0.24020266096490478,0.40626652227440085,0.1903555418080246
wonderful we don't know a soul on the,781.839,3.36,227,783.519,0.5719,1.0,0.5,-0.20321262078320593,0.5796394462330826,0.22307049023584413
boat and we can have fun together for a,783.72,5.96,228,786.7,0.5106,0.3,0.65,-0.14451762276872174,0.6916209813000496,0.2896679975399369
change yeah good day good,785.199,8.241,229,789.3195,0.7906,0.7,0.65,-0.044286950631106575,0.7783622521232524,0.3536096162814923
day well I don't know him Tom honestly I,789.68,6.64,230,793.0,0.6249,0.6,0.2,0.12147536025049681,0.9743345598697777,0.44360804350162586
don't I want to ride a ladder okay baby,793.44,4.24,231,795.5600000000001,0.1724,0.5,0.2,0.19781830800394218,1.128708050123042,0.48886401455604483
don't forget we' got a rehearse what,796.32,2.959,232,797.7995000000001,0.1695,0.0,0.2,0.23788707182330981,1.1964196492143324,0.48352672985091594
time shall I meet you 2:00 shop in the,797.68,3.159,233,799.2595,0.0,0.0,-0.1,0.2558053730008791,1.1829163822308155,0.45492159504349333
gym I won't keep you long I'll be there,799.279,4.061,234,801.3095,0.0,-0.05,0.2,0.27642506689603846,1.1581720643517515,0.45754250340148345
don't worry don't be late okay,800.839,5.55,235,803.614,0.1877,0.1,0.5,0.3022851636631102,1.1490120684074665,0.5091115187370955
[Music],803.34,3.049,236,804.8645,0.0,0.0,0.25,0.32135351443774834,1.1547885571360241,0.5424540245144647
good day good,816.639,4.32,237,818.799,0.7003,0.7,0.5,0.4551105979758957,1.3219298241372834,0.6145103415113147
day there's carbon paper in the middle,818.88,4.319,238,821.0395,0.0,0.0,0.1,0.3541758034839221,1.2489393864378822,0.5936270504011366
drawer if you want to make duplicates,820.959,3.641,239,822.7795,0.0772,0.0,0.5,0.2649311518019119,1.164230470154535,0.5754030379487396
I'm not writing a letter I was just,823.199,2.921,240,824.6595,0.0,0.0,0.1,0.2853497352664759,1.1043822219894355,0.55509172815676
doodling waiting for an opportunity to,824.6,2.479,241,825.8395,0.4215,0.0,0.2,0.3216644963101511,1.0875624092664427,0.5426002680570008
introduce,826.12,4.839,242,828.5395,0.0,0.0,0.0,0.33764891225440125,1.0866910700309689,0.5168064202092563
myself uh my name is brindale Lord John,827.079,7.281,243,830.7194999999999,0.0,0.0,0.2,0.33869769668130684,1.0924622896361487,0.5006290096963438
brindale and what's yours boen dress,830.959,7.12,244,834.5189999999999,0.0,0.0,0.1,0.3551468412503421,1.0943596036260075,0.4832873043092442
Agatha B oh no no really what is it oh,834.36,7.32,245,838.02,0.2235,-0.1,-0.25,0.37371225564576704,1.084987522462656,0.4791879934354923
let's see now e b e is that,838.079,7.401,246,841.7795,0.0,0.0,0.1,0.3810419526052666,1.0606318555927594,0.4789378200335766
Ethel wait a minute Bowen well of course,841.68,5.48,247,844.42,0.2732,0.0,0.1,0.36938066666366737,1.0333386471784627,0.45988554078158533
you're Ellen Bowen aren't you you're,845.48,3.64,248,847.3000000000001,0.0,0.0,0.1,0.33290697105990785,0.9928052989788144,0.39858757230600816
doing fine it's very stupid of me I,847.16,3.679,249,848.9995,-0.4391,-0.29166666666666663,-0.65,0.30398549905908084,0.9641884154627427,0.3377790763709382
should have known well only saw your,849.12,4.399,250,851.3195,0.2732,0.0,-0.25,0.32230050658996867,0.9288498099206923,0.25269005948041845
show a few weeks ago please forgive me,850.839,4.761,251,853.2195,0.5267,-0.2,0.35,0.4078729615851448,0.912606095329809,0.21127081235123787
oh that's all right I know you have a,853.519,5.44,252,856.239,0.0,0.2857142857142857,0.45,0.4080573456417754,0.9089258854186187,0.2307886834166452
lot on your mind oh I can explain those,855.6,5.359,253,858.2795,0.0,0.0,0.45,0.3554928002594712,0.8827271112231025,0.26679704421566636
two little episodes that you witnessed,858.959,5.361,254,861.6395,0.0,-0.1875,0.2,0.3150954112402777,0.7735051496205926,0.29715262019861266
yesterday oh you can yes then go ahead,860.959,4.481,255,863.1995,0.4019,0.0,0.45,0.3126083729460623,0.7514071294660658,0.3011447533875131
and go,864.32,4.199,256,866.4195000000001,0.0,0.0,0.2,0.31148441626014967,0.7096693821413658,0.3047929797230522
ahead well you see they're both terribly,865.44,4.88,257,867.8800000000001,-0.3612,-1.0,-0.6,0.3084956477785574,0.5769160501374866,0.317652276668114
nice girls they're both so fond of me,868.519,3.56,258,870.299,0.7609,0.6,0.85,0.3656061328439951,0.5912782856031241,0.36108757895664517
that I well I couldn't bear depriving,870.32,3.639,259,872.1395,0.5544,0.0,-0.6,0.489700045576572,0.5677769890862147,0.29453821488056314
either one of them well you know how it,872.079,3.481,260,873.8195,0.2732,0.0,0.2,0.5735584620740334,0.6090816135558177,0.3261258997921644
is in order to be kind to people one has,873.959,3.44,261,875.679,0.5267,0.6,0.45,0.6374511408821224,0.7251038653942319,0.4187813795620586
to be a very very good,875.56,4.6,262,877.8599999999999,0.5379,0.9099999999999999,0.9,0.6806881771245541,0.8649157110283225,0.45499531670561466
liar tell me why were you following me,877.399,5.24,263,880.019,-0.5106,0.0,-0.8,0.5723728076772284,0.9250524179193657,0.4052720565278328
following you why I was doing no such,880.16,4.28,264,882.3,-0.296,0.0,-0.15,0.41688711079673996,0.9057402969668535,0.32057966769774177
thing I was only saying goodbye to a,882.639,4.041,265,884.6595,0.0,0.0,-0.15,0.37692484380449204,0.8254459697577955,0.258849038588183
couple of the,884.44,4.16,266,886.5200000000001,0.0,0.0,0.15,0.40542281041006195,0.7400545725007999,0.23168129787670763
same,886.68,4.44,267,888.9,0.0,0.0,0.0,0.4358342353024594,0.6304581431825825,0.2150761096325896
yes does this sort of thing uh happen to,888.6,5.479,268,891.3395,0.4019,0.0,0.15,0.39989135022512706,0.5455957770713694,0.2087894783896709
you very often oh all the time and you,891.12,5.0,269,893.62,0.0,0.2,0.2,0.37634855839177395,0.5009818482258441,0.2053158025197879
constantly I guess we're both too kind,894.079,2.921,270,895.5395,0.5267,0.3,0.5,0.4092690762100053,0.4929936686614079,0.1994751173058933
to,896.12,4.6,271,898.42,0.0,0.0,0.0,0.43009349799690233,0.5270443356091347,0.18535684551387527
people I get S do you live in New York,897.0,5.04,272,899.52,0.0,0.13636363636363635,0.2,0.4253616771596674,0.5458362237797222,0.18377509529953612
no I I've been there on business for,900.72,2.799,273,902.1195,-0.296,0.0,-0.1,0.4006949831379566,0.5775760551877387,0.20473988300468776
some time but I'm just going home now,902.04,3.56,274,903.8199999999999,0.0,0.0,0.2,0.3832755643172997,0.5747397161561407,0.24157406942903897
for the wedding The Royal Wedding yeah,903.519,4.12,275,905.579,0.296,0.0,0.8,0.37256443090203406,0.5477723002022977,0.27591352440518346
you're going to the wedding well I'm,905.6,4.32,276,907.76,0.2732,0.0,0.5,0.3749365816352948,0.4829661712848675,0.28086856909218594
escorting someone yes well you really,907.639,5.64,277,910.4590000000001,0.5859,0.2,0.1,0.3795414554553258,0.37935377325074365,0.24363516931909163
are a lord aren't you I'm afraid so my,909.92,5.359,278,912.5994999999999,0.0,-0.6,-0.1,0.36123396357775256,0.3022325277962816,0.20258973080759307
my haven't you ever met anyone who held,913.279,4.841,279,915.6995,0.0,0.0,-0.1,0.27873808467466504,0.22678161787765866,0.15593069301643792
a title before only Joe,915.279,5.081,280,917.8195,0.0,0.0,0.1,0.2056616936019,0.19411103390048431,0.13582403560222023
Lewis you know I'm very glad that you're,918.12,4.519,281,920.3795,0.5095,0.65,0.75,0.123500252566877,0.16361944158593297,0.12443510700970678
Ellen Bowen why oh because it means that,920.36,3.52,282,922.12,0.0,0.0,0.1,0.06909408619106149,0.14512411757412208,0.12459812610934443
chap you're with is your brother not,922.639,3.521,283,924.3995,0.0,0.0,0.2,-0.006170653837821293,0.13888162487953432,0.13275474304837903
your husband do you know what I did last,923.88,5.12,284,926.4399999999999,0.0,0.0,0.1,-0.08211411328556587,0.17015913554787618,0.14567570554061895
night no what I surveyed this whole boat,926.16,3.84,285,928.0799999999999,-0.296,0.2,-0.15,-0.14309436231847225,0.2290292587094098,0.1585473951174672
I discovered that you were the most,929.0,3.199,286,930.5995,0.0,0.5,0.65,-0.13283144190611285,0.3453611737309113,0.18018107743480527
attractive girl on board well thank you,930.0,4.079,287,932.0395,0.7579,0.8,0.5,-0.04225505477748099,0.4036873500789345,0.19234912287678307
and I kept thinking that what a Pity it,932.199,3.521,288,933.9594999999999,-0.296,-0.1,-0.15,-0.0016520265440354391,0.4468793574385346,0.1909293131230756
is she's married because that's going to,934.079,3.281,289,935.7194999999999,0.0,0.25,0.1,-0.07268410636708922,0.4219883880226266,0.10478811204092213
make things terribly,935.72,3.64,290,937.5400000000001,-0.5574,-1.0,-0.8,-0.2083925270206647,0.28651616646995376,-0.06128491125947131
awkward but it isn't going to be awkward,937.36,3.56,291,939.14,-0.296,-0.6,0.2,-0.2688247833177543,0.1352521528827421,-0.06155197498145288
at all,939.36,3.599,292,941.1595,0.0,0.0,0.0,-0.2673320833187848,0.008561186522652796,0.0027613675909774343
now thanks for the use of the hall,940.92,3.56,293,942.6999999999999,0.4404,0.2,0.5,-0.2445583769304267,0.0034863544774134353,-0.03602319888347855
person not at all and if you see my,942.959,2.641,294,944.2795,0.0,0.0,-0.5,-0.22747139409150657,0.007077498762849675,-0.06661444109020279
sister on Deck will you tell her I'm,944.48,3.12,295,946.04,0.0,0.0,0.15,-0.20914547554825513,0.0009900661168249646,-0.06372616148256492
waiting for please I will I like your,945.6,4.88,296,948.0400000000001,0.5859,0.0,0.45,-0.1684290704038002,-0.011073417365497596,-0.030180931564876567
boat thank you m m boen I have a favor,947.6,5.28,297,950.24,0.6369,0.0,0.45,-0.08771114532315415,-0.02002909889887497,0.020529552044651723
to ask on every cing you know we have a,950.48,4.52,298,952.74,0.0,0.0,0.1,-0.017707539607271925,-0.009512881837273182,0.06231141317812812
g benefit for the disable SE men and I,952.88,3.439,299,954.5995,0.4588,0.0,0.65,-0.02627618994137369,0.008529331278441209,0.06564612911863633
was wondering if you and your sister,955.0,3.399,300,956.6995,0.0,0.0,0.1,-0.07842618378064817,-0.043360375945547036,0.05555079815966146
would dance for us on that night we'd,956.319,4.241,301,958.4395,0.0,0.0,0.45,-0.12601635452777937,-0.14854122459614177,0.0539569480630068
love to tell us when just one number,958.399,3.8,302,960.299,0.6705,0.5,0.15,-0.1636861003041754,-0.08950459957555669,0.07187767173822344
would be sufficient we don't want to ask,960.56,3.719,303,962.4195,-0.0572,0.0,0.35,-0.20755942520696113,0.04472585757713805,0.10710482675952053
you two no trouble at all I know it's an,962.199,3.721,304,964.0595,0.3089,0.1,0.65,-0.22191901708577327,0.030737519752708276,0.1339700792023788
imposition to ask you two but I would,964.279,3.641,305,966.0995,0.0,0.0,0.1,-0.21300818464856527,-0.0643028540719394,0.1565658659524722
feel so much we love to don't worry,965.92,4.399,306,968.1194999999999,0.7827,0.5,0.85,-0.13659360068051085,0.006051296157924831,0.16977165352138746
we'll do,967.92,2.399,307,969.1194999999999,0.0,0.0,0.5,-0.13255785556873198,0.017690297514186996,0.17465365045811257
it as it won't take yes for an answer,976.399,5.481,308,979.1395,-0.3089,0.0,-0.1,-0.1670987042990445,0.04496005181293942,0.21253384972188208
we,1023.24,3.0,309,1024.74,0.0,0.0,0.0,-0.26892970551572687,0.09083443096008133,0.24848194877633453
[Music],1036.96,44.959,310,1059.4395,0.0,0.0,0.25,-0.25245303865430524,0.08146366686239404,0.2859649880268811
a oh,1077.84,4.079,311,1079.8795,0.0,0.0,0.15,-0.19412288094681276,0.07538451187323209,0.3712944097170834
[Music],1082.25,11.67,312,1088.085,0.0,0.0,0.25,-0.163558742196362,0.07364119478133192,0.41330769401465567
la,1110.039,3.0,313,1111.539,0.0,0.0,0.0,-0.0681633083592879,0.07071790840621517,0.5234229290462653
[Music],1114.7,21.159,314,1125.2795,0.0,0.0,0.25,-0.015472159828021364,0.07033742192877657,0.5637341399882237
oh,1139.0,3.0,315,1140.5,0.0,0.0,0.15,0.03144941232306179,0.07097976583607292,0.5883069967469152
[Music],1142.13,34.069,316,1159.1645,0.0,0.0,0.25,0.061240636868527966,0.07318277966759942,0.6016207438884199
[Music],1178.25,45.66,317,1201.08,0.0,0.0,0.5,0.048953201282267954,0.0831033135401304,0.6206104617515662
oh fine thanks showing up the rehearsals,1227.679,5.681,318,1230.5195,0.5719,0.30833333333333335,0.45,0.15512191388796948,0.09348834470640358,0.6521123057760416
oh oh uh John this is my brother Tom Tom,1230.32,4.8,319,1232.72,0.0,0.0,0.2,0.15702309804468703,0.09435897986439569,0.6557164629402665
this is John how' you do that annoy you,1233.36,2.92,320,1234.82,-0.4404,0.0,-0.2,0.09698899169855718,0.09520097252407989,0.6593566125691721
I just picked up John in the writing,1235.12,4.2,321,1237.2199999999998,0.0,0.0,0.5,-0.016499270202190587,0.09617628208380927,0.6637658244050334
room so I gathered he's a real Lord oh,1236.28,6.08,322,1239.32,0.0,0.2,0.3,-0.10454677726476293,0.09687948427002882,0.6675482932513817
there nothing all Miss laen cable oh,1239.32,6.0,323,1242.32,0.1139,0.0,-0.1,-0.0984927487102171,0.0959822581558545,0.6697468839476706
thank you excuse me,1242.36,2.96,324,1243.84,0.4215,-0.05,0.5,-0.01247762085720683,0.09388100468871399,0.6679472678129104
please oh Tom Tom has been Pete says,1247.6,6.16,325,1250.6799999999998,0.3182,0.0,0.1,0.03728302704341068,0.05939908468972055,0.6462785239804101
he's very blue except for his eye which,1251.72,2.959,326,1253.1995,0.0,0.0,0.1,-0.06952184329527387,0.031906029092154106,0.6491810246826348
is,1253.76,3.36,327,1255.44,0.0,0.0,0.0,-0.18256280984361795,-0.0013882462269838927,0.6649431789709652
black uh let's forget Pete for this trip,1254.679,5.921,328,1257.6395,-0.2263,-0.16666666666666666,0.1,-0.24828908232155497,-0.037433247995452834,0.6949083856310192
shall we excuse us,1257.12,3.48,329,1258.86,0.0772,-0.05,0.35,-0.264277935844448,-0.04875473873468566,0.7155479419141951
[Music],1264.51,7.37,330,1268.195,0.0,0.0,0.25,-0.2677760278642142,-0.012233585006324835,0.7674161196787151
dear looks a little Grim out there,1270.64,4.24,331,1272.76,-0.204,-0.59375,-0.25,-0.40840387850395776,-0.16868165189502426,0.6400596390854769
doesn't it yeah I'm wondering if you and,1271.88,4.56,332,1274.16,-0.2235,0.0,-0.1,-0.4569380672439966,-0.19761626817041572,0.6242240679023072
your sister would dance Highway instead,1274.88,3.48,333,1276.6200000000001,0.0,0.0,0.1,-0.5185910438384063,-0.21929248917263292,0.6462052276269764
of waiting until 10:30 we're a little,1276.44,3.4,334,1278.14,0.0,-0.1875,0.2,-0.5310785475712059,-0.28708547816468843,0.6554784590147018
